densenet201	25	16	27083.01836	264	102.5871907
resnet50	25	16	26987.40038	500	53.97480075
vgg19	10	8	27360.092	132	207.2734242
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	4552.860275	49	92.91551582
resnet50	25	1	4423.488772	500	8.846977545
vgg19	10	16	4647.463043	20	232.3731522
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	10038.16457	104	96.52081321
resnet50	25	4	9877.378763	500	19.75475753
vgg19	10	16	10178.43071	43	236.7076909
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	16577.05719	168	98.67295946
resnet50	25	8	16509.43411	500	33.01886822
vgg19	10	16	16794.959	70	239.9279857
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	27239.15896	263	103.5709466
resnet50	25	16	27192.21289	500	54.38442579
vgg19	10	16	27513.37108	111	247.8682079
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	3530.991007	125	28.24792805
resnet50	50	1	3515.060418	500	7.030120835
vgg19	10	1	3625.675169	117	30.98867666
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	5256.151653	173	30.3823795
resnet50	50	4	5247.271263	500	10.49454253
vgg19	10	1	5384.635792	161	33.44494281
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	8942.127151	283	31.59762244
resnet50	50	8	8970.051228	500	17.94010246
vgg19	10	1	9143.29705	260	35.16652712
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	15192.5491	448	33.91193996
resnet50	50	16	15330.40172	500	30.66080344
vgg19	10	1	15520.16991	401	38.70366561
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	3634.312578	129	28.17296572
resnet50	50	1	3621.11197	500	7.242223941
vgg19	10	4	3746.531128	33	113.5312463
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	5201.117186	170	30.59480697
resnet50	50	4	5171.282618	500	10.34256524
vgg19	10	4	5404.361565	44	122.8263992
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	8813.719326	275	32.04988846
resnet50	50	8	8877.106522	500	17.75421304
vgg19	10	4	9115.138214	71	128.3822284
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	15069.35385	450	33.487453
resnet50	50	16	15222.53984	500	30.44507968
vgg19	10	4	15442.36296	109	141.6730547
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	3538.58145	126	28.08397976
resnet50	50	1	3537.438337	500	7.074876674
vgg19	10	8	3743.840424	20	187.1920212
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	5166.517725	169	30.5711108
resnet50	50	4	5164.834551	500	10.3296691
vgg19	10	8	5397.630341	27	199.9122348
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	8785.855978	277	31.71789162
resnet50	50	8	8849.808445	500	17.69961689
vgg19	10	8	9124.98558	44	207.3860359
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	15089.20232	452	33.38319097
resnet50	50	16	15228.9733	500	30.45794659
vgg19	10	8	15447.90288	68	227.1750423
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	3535.907135	123	28.74721248
resnet50	50	1	3520.884446	500	7.041768892
vgg19	10	16	3807.32341	17	223.9602006
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	5204.155916	172	30.25672044
resnet50	50	4	5198.908414	500	10.39781683
vgg19	10	16	5477.053741	23	238.1327714
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	8883.987024	284	31.28164445
resnet50	50	8	8928.555563	500	17.85711113
vgg19	10	16	9175.721268	37	247.9924667
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	15207.52512	448	33.94536858
resnet50	50	16	15347.97822	500	30.69595644
vgg19	10	16	15705.16791	58	270.778757
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	3750.647469	99	37.88532797
resnet50	50	1	3727.05376	500	7.45410752
vgg19	10	1	3850.131296	121	31.81926691
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	5706.719578	129	44.23813626
resnet50	50	4	5638.671841	500	11.27734368
vgg19	10	1	5795.982975	168	34.49989866
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	9411.699226	200	47.05849613
resnet50	50	8	9386.654943	500	18.77330989
vgg19	10	1	9554.947884	265	36.05640711
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	15903.72506	302	52.66134127
resnet50	50	16	15945.69434	500	31.89138868
vgg19	10	1	16147.4708	404	39.96898713
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	3674.928822	98	37.49927369
resnet50	50	1	3642.88832	500	7.28577664
vgg19	10	4	3747.686852	32	117.1152141
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	5636.262527	129	43.69195758
resnet50	50	4	5593.186626	500	11.18637325
vgg19	10	4	5819.375557	46	126.5081643
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	9351.752651	201	46.52613259
resnet50	50	8	9345.041595	500	18.69008319
vgg19	10	4	9520.006638	72	132.2223144
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	15806.7385	303	52.1674538
resnet50	50	16	15856.25474	500	31.71250949
vgg19	10	4	16129.12756	111	145.3074555
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	3627.526127	97	37.39717657
resnet50	50	1	3599.59289	500	7.199185781
vgg19	10	8	3818.821762	20	190.9410881
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	5608.725922	129	43.47849552
resnet50	50	4	5547.767677	500	11.09553535
vgg19	10	8	5739.702179	28	204.9893635
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	9319.103275	201	46.36369789
resnet50	50	8	9316.255981	500	18.63251196
vgg19	10	8	9593.440506	45	213.1875668
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	15804.35329	304	51.98800423
resnet50	50	16	15860.14866	500	31.72029732
vgg19	10	8	16100.09177	69	233.3346633
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	3687.907753	98	37.63171177
resnet50	50	1	3643.436094	500	7.286872189
vgg19	10	16	3876.193207	17	228.0113651
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	5658.49192	129	43.86427845
resnet50	50	4	5604.447493	500	11.20889499
vgg19	10	16	5875.451492	24	244.8104788
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	9407.379379	201	46.80288248
resnet50	50	8	9392.976871	500	18.78595374
vgg19	10	16	9686.749298	38	254.9144552
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	15904.3069	303	52.4894617
resnet50	50	16	15963.22588	500	31.92645177
vgg19	10	16	16402.62354	59	278.0105684
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	3812.535934	66	57.76569598
resnet50	50	1	3723.048193	500	7.446096385
vgg19	10	1	3831.44072	117	32.74735658
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	5904.430038	90	65.60477821
resnet50	50	4	5796.293049	500	11.5925861
vgg19	10	1	5952.930958	169	35.22444354
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	9748.979198	139	70.136541
resnet50	50	8	9665.567173	500	19.33113435
vgg19	10	1	9843.827263	266	37.00686941
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	16507.59229	208	79.36342448
resnet50	50	16	16451.19799	500	32.90239598
vgg19	10	1	16653.28939	405	41.11923306
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	3693.643856	65	56.82529009
resnet50	50	1	3612.543453	500	7.225086905
vgg19	10	4	3818.836899	32	119.3386531
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	5860.009148	90	65.11121275
resnet50	50	4	5758.290784	500	11.51658157
vgg19	10	4	5962.056969	46	129.6099341
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	9694.067711	140	69.24334079
resnet50	50	8	9602.223122	500	19.20444624
vgg19	10	4	9862.54612	73	135.1033715
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	16414.36434	209	78.53762841
resnet50	50	16	16339.60761	500	32.67921521
vgg19	10	4	16611.02725	111	149.6488942
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	3670.558834	65	56.47013591
resnet50	50	1	3595.729668	500	7.191459336
vgg19	10	8	3881.574722	20	194.0787361
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	5829.021584	90	64.76690648
resnet50	50	4	5718.109945	500	11.43621989
vgg19	10	8	5872.437408	28	209.7299074
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	9626.523712	139	69.25556627
resnet50	50	8	9586.538782	500	19.17307756
vgg19	10	8	9829.079056	45	218.423979
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	16374.12826	209	78.34511128
resnet50	50	16	16352.61602	500	32.70523203
vgg19	10	8	16736.94441	70	239.0992059
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	3706.158909	65	57.01782937
resnet50	50	1	3630.853249	500	7.261706498
vgg19	10	16	3933.709274	17	231.3946632
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	5881.194176	90	65.34660195
resnet50	50	4	5767.72551	500	11.53545102
vgg19	10	16	6016.619675	24	250.6924864
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	9712.259682	139	69.87237181
resnet50	50	8	9661.789246	500	19.32357849
vgg19	10	16	9936.964111	38	261.4990556
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	16542.01963	209	79.1484193
resnet50	50	16	16486.54839	500	32.97309677
vgg19	10	16	16890.2299	59	286.2750831
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	3852.500946	41	93.96343771
resnet50	50	1	3722.237058	500	7.444474116
vgg19	10	1	3854.574791	116	33.22909303
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	6111.980301	58	105.3789707
resnet50	50	4	5954.902016	500	11.90980403
vgg19	10	1	6120.135906	170	36.00079945
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	10054.67374	90	111.7185971
resnet50	50	8	9920.724234	500	19.84144847
vgg19	10	1	10110.85759	267	37.86838049
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	17123.30553	135	126.8393002
resnet50	50	16	16965.63318	500	33.93126635
vgg19	10	1	17161.4679	405	42.3739948
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	3887.322884	42	92.55530675
resnet50	50	1	3740.908061	500	7.481816122
vgg19	10	4	3886.241051	32	121.4450328
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	6059.902916	58	104.4810848
resnet50	50	4	5908.281854	500	11.81656371
vgg19	10	4	6083.835312	46	132.2572894
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	9995.145401	90	111.0571711
resnet50	50	8	9865.419977	500	19.73083995
vgg19	10	4	10111.81405	73	138.5180007
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	16992.88515	135	125.8732233
resnet50	50	16	16865.90344	500	33.73180688
vgg19	10	4	17176.45427	112	153.3611988
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	3881.211365	42	92.4097944
resnet50	50	1	3755.095711	500	7.510191422
vgg19	10	8	3938.965851	20	196.9482925
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	6063.884026	58	104.5497246
resnet50	50	4	5894.684667	500	11.78936933
vgg19	10	8	6197.399139	29	213.7034186
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	9963.880791	90	110.7097866
resnet50	50	8	9832.362242	500	19.66472448
vgg19	10	8	10065.88739	45	223.6863864
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	16968.8362	135	125.695083
resnet50	50	16	16863.79658	500	33.72759315
vgg19	10	8	17206.76247	70	245.8108924
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	3743.555557	40	93.58888893
resnet50	50	1	3671.094368	500	7.342188735
vgg19	10	16	3784.537201	16	236.5335751
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	6085.342216	58	104.9196934
resnet50	50	4	5919.556376	500	11.83911275
vgg19	10	16	6126.409592	24	255.2670663
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	10042.38774	90	111.582086
resnet50	50	8	9912.587868	500	19.82517574
vgg19	10	16	10158.77719	38	267.3362419
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	17108.15577	135	126.7270798
resnet50	50	16	16972.83477	500	33.94566953
vgg19	10	16	17330.18393	59	293.731931
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	5668.533285	195	29.06940146
resnet50	10	1	5691.145784	290	19.62464064
vgg19	25	1	5791.740542	500	11.58348108
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	5705.02426	194	29.40734154
resnet50	10	4	5665.841812	124	45.69227268
vgg19	25	1	5807.319126	500	11.61463825
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	5715.794399	191	29.92562513
resnet50	10	8	5646.293388	73	77.34648477
vgg19	25	1	5831.809591	500	11.66361918
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	5790.315359	195	29.69392492
resnet50	10	16	5517.555992	45	122.6123554
vgg19	25	1	5893.736575	500	11.78747315
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	9398.78211	326	28.83061997
resnet50	10	1	9470.537285	500	18.94107457
vgg19	25	4	9687.61911	230	42.12008309
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	14493.83868	500	28.98767736
resnet50	10	4	14685.31244	331	44.36650284
vgg19	25	4	14905.63118	353	42.22558408
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	14575.24893	500	29.15049786
resnet50	10	8	14703.70611	195	75.40362107
vgg19	25	4	14968.28967	354	42.28330415
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	14442.58173	500	28.88516346
resnet50	10	16	14423.84774	120	120.1987312
vgg19	25	4	14823.94265	348	42.59753636
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	9509.943439	332	28.64440795
resnet50	10	1	9542.250513	500	19.08450103
vgg19	25	8	9750.771942	138	70.6577677
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	14312.60815	500	28.6252163
resnet50	10	4	14482.38446	323	44.83710359
vgg19	25	8	14767.03355	209	70.65566294
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	14786.50925	500	29.57301849
resnet50	10	8	14873.77439	196	75.88660404
vgg19	25	8	15196.13213	215	70.67968431
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	14491.92003	500	28.98384006
resnet50	10	16	14522.402	120	121.0200167
vgg19	25	8	14893.87419	209	71.26255594
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	9666.038868	335	28.85384737
resnet50	10	1	9748.423613	500	19.49684723
vgg19	25	16	9989.74733	117	85.38245581
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	14525.91369	500	29.05182738
resnet50	10	4	14718.18152	323	45.56712544
vgg19	25	16	14929.62196	174	85.80242508
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	14951.9551	500	29.90391021
resnet50	10	8	15060.31322	195	77.23237551
vgg19	25	16	15399.97748	179	86.03339373
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	14685.70244	500	29.37140487
resnet50	10	16	14700.85627	120	122.5071356
vgg19	25	16	15073.76018	174	86.63080562
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	5903.713509	143	41.28470985
resnet50	10	1	5856.790089	282	20.76875918
vgg19	25	1	5987.094875	500	11.97418975
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	5924.105324	143	41.42730996
resnet50	10	4	5843.657387	122	47.89883104
vgg19	25	1	5985.320032	500	11.97064006
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	5971.578564	143	41.75929066
resnet50	10	8	5794.275841	72	80.47605334
vgg19	25	1	6023.237136	500	12.04647427
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	6019.881111	142	42.39352895
resnet50	10	16	5815.165611	46	126.4166437
vgg19	25	1	6098.979868	500	12.19795974
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	9975.67556	252	39.58601413
resnet50	10	1	10003.15084	500	20.00630167
vgg19	25	4	10183.65746	238	42.78847674
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	19949.35966	500	39.89871933
resnet50	10	4	20144.57595	436	46.20315586
vgg19	25	4	20367.16038	474	42.96869279
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	20068.77899	500	40.13755798
resnet50	10	8	20163.40766	258	78.15274287
vgg19	25	4	20487.21253	474	43.22196736
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	20443.84399	500	40.88768799
resnet50	10	16	20486.5117	165	124.1606769
vgg19	25	4	20862.69841	478	43.64581257
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	10066.76112	253	39.78956963
resnet50	10	1	10089.6148	500	20.17922959
vgg19	25	8	10332.34816	144	71.75241778
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	20096.2028	500	40.19240561
resnet50	10	4	20277.93029	434	46.72334169
vgg19	25	8	20546.26883	284	72.346017
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	20173.44835	500	40.34689669
resnet50	10	8	20309.24503	258	78.718004
vgg19	25	8	20606.10825	284	72.5567192
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	20480.60455	500	40.96120909
resnet50	10	16	20498.94736	164	124.9935815
vgg19	25	8	20938.56937	286	73.21178103
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	10332.47919	253	40.83983868
resnet50	10	1	10362.09453	500	20.72418906
vgg19	25	16	10620.60693	121	87.77361102
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	20599.4859	500	41.1989718
resnet50	10	4	20748.4858	434	47.80757096
vgg19	25	16	21056.47532	238	88.47258537
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	20720.67064	500	41.44134128
resnet50	10	8	20837.82458	259	80.45492115
vgg19	25	16	21142.93954	238	88.83588041
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	4	21098.24642	500	42.19649284
resnet50	10	16	21152.15713	166	127.4226333
vgg19	25	16	21562.73579	240	89.84473248
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	6041.205265	98	61.64495168
resnet50	10	1	5985.874279	279	21.45474652
vgg19	25	1	6094.791411	500	12.18958282
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	6100.927517	98	62.25436242
resnet50	10	4	5954.160824	121	49.20794069
vgg19	25	1	6120.562149	500	12.2411243
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	6138.884064	98	62.64167412
resnet50	10	8	5879.465019	71	82.80936647
vgg19	25	1	6155.053074	500	12.31010615
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	6206.733589	98	63.33401622
resnet50	10	16	5843.55806	45	129.8568458
vgg19	25	1	6224.053249	500	12.4481065
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	10361.34733	175	59.20769904
resnet50	10	1	10309.07949	500	20.61815899
vgg19	25	4	10490.38409	241	43.52856469
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	21661.44338	361	60.00399829
resnet50	10	4	21718.73291	455	47.73347893
vgg19	25	4	21966.98079	500	43.93396159
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	21805.52409	361	60.40311381
resnet50	10	8	21807.91071	271	80.47199525
vgg19	25	4	22057.49254	500	44.11498508
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	21989.84644	359	61.25305416
resnet50	10	16	21905.60522	172	127.3581699
vgg19	25	4	22253.91006	500	44.50782012
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	10520.99657	176	59.77838963
resnet50	10	1	10425.15444	500	20.85030887
vgg19	25	8	10681.20747	145	73.66349977
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	23970.1707	398	60.22655954
resnet50	10	4	24041.04548	500	48.08209096
vgg19	25	8	24368.31789	330	73.84338756
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	30324.54318	500	60.64908636
resnet50	10	8	30402.59375	376	80.8579621
vgg19	25	8	30812.41179	415	74.2467754
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	30780.13063	500	61.56026127
resnet50	10	16	30802.59331	240	128.3441388
vgg19	25	8	31271.61682	417	74.99188686
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	10792.9893	176	61.32380282
resnet50	10	1	10715.73361	500	21.43146722
vgg19	25	16	10985.47997	122	90.04491775
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	24646.10765	398	61.92489359
resnet50	10	4	24673.01038	500	49.34602076
vgg19	25	16	24984.86866	275	90.85406785
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	31205.5985	500	62.41119699
resnet50	10	8	31290.84338	378	82.78000893
vgg19	25	16	31674.12687	347	91.27990452
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	8	31667.6323	500	63.3352646
resnet50	10	16	31709.56228	242	131.0312491
vgg19	25	16	32164.88631	349	92.16299804
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	6285.928574	63	99.77664403
resnet50	10	1	6149.993893	276	22.28258657
vgg19	25	1	6262.773163	500	12.52554633
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	6351.11338	63	100.8113235
resnet50	10	4	6122.70602	120	51.02255017
vgg19	25	1	6293.860553	500	12.58772111
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	6290.023239	62	101.4519877
resnet50	10	8	6046.719589	71	85.16506464
vgg19	25	1	6302.167036	500	12.60433407
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	6378.218811	62	102.874497
resnet50	10	16	6015.261597	45	133.6724799
vgg19	25	1	6393.033417	500	12.78606683
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	10789.26771	112	96.33274739
resnet50	10	1	10640.30213	500	21.28060427
vgg19	25	4	10869.42337	245	44.36499335
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	22161.09391	227	97.62596436
resnet50	10	4	22093.99749	450	49.09777221
vgg19	25	4	22335.3332	500	44.6706664
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	22319.13872	227	98.32219699
resnet50	10	8	22213.88861	269	82.57951156
vgg19	25	4	22484.55961	500	44.96911922
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	22562.0947	226	99.83227745
resnet50	10	16	22383.67655	171	130.8986933
vgg19	25	4	22748.10324	500	45.49620649
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	10878.47671	112	97.12925632
resnet50	10	1	10767.51488	500	21.53502975
vgg19	25	8	11025.88503	147	75.00602063
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	24839.13577	253	98.17840226
resnet50	10	4	24741.25594	500	49.48251188
vgg19	25	8	25061.1752	332	75.48546747
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	37649.42964	381	98.81740063
resnet50	10	8	37557.23656	452	83.09123132
vgg19	25	8	37917.96033	500	75.83592067
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	37997.89114	379	100.258288
resnet50	10	16	37907.80978	288	131.6243395
vgg19	25	8	38326.75776	500	76.65351552
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	11169.42987	112	99.72705242
resnet50	10	1	11088.12679	500	22.17625357
vgg19	25	16	11339.01215	123	92.18709062
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	25497.5592	253	100.7808664
resnet50	10	4	25429.48652	500	50.85897305
vgg19	25	16	25787.91864	278	92.76229727
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	42643.54349	420	101.5322464
resnet50	10	8	42596.75845	500	85.19351691
vgg19	25	16	43083.52193	461	93.45666363
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	16	46931.84574	455	103.1469137
resnet50	10	16	46937.11371	348	134.8767635
vgg19	25	16	47297.12402	500	94.59424803
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	4424.72982	148	29.89682311
resnet50	25	1	4376.24483	500	8.75248966
vgg19	25	1	4502.646688	370	12.16931537
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	6078.029261	198	30.69711748
resnet50	25	4	6088.827749	312	19.51547356
vgg19	25	1	6195.83895	500	12.3916779
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	6154.822887	197	31.24275577
resnet50	25	8	6154.893013	187	32.91386638
vgg19	25	1	6266.309883	500	12.53261977
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	6385.095888	199	32.08590899
resnet50	25	16	6347.199799	118	53.7898288
vgg19	25	1	6505.568387	500	13.01113677
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	4301.627392	149	28.8699825
resnet50	25	1	4265.537541	500	8.531075083
vgg19	25	4	4422.14492	101	43.78361307
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	9361.942604	310	30.19981485
resnet50	25	4	9395.062815	500	18.79012563
vgg19	25	4	9595.165001	216	44.42206019
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	15154.86946	500	30.30973891
resnet50	25	8	15344.00374	479	32.03341072
vgg19	25	4	15541.04897	345	45.04651874
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	15746.47112	500	31.49294224
resnet50	25	16	15914.32203	303	52.52251495
vgg19	25	4	16139.3694	348	46.37749826
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	4272.761957	145	29.46732384
resnet50	25	1	4255.528093	500	8.511056186
vgg19	25	8	4432.750679	61	72.66804392
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	9414.428741	315	29.88707537
resnet50	25	4	9477.215658	500	18.95443132
vgg19	25	8	9659.539063	131	73.73693941
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	15420.69904	500	30.84139807
resnet50	25	8	15622.19804	486	32.14444041
vgg19	25	8	15864.38828	212	74.8320202
model name	gpu resource	batchsize	total latency	real exec times	avg latency
densenet201	25	1	15674.52666	500	31.34905332
resnet50	25	16	15881.54425	300	52.93848082
