model1 name,gpu1,batch1,total latency,exec times,avg latency,L1RL2,L1WL2,L2RD,L2WD,L2Hit,L2Miss,single latency,,model2 name,gpu2,batch2,total latency,exec times,avg latency,L1RL2,L1WL2,L2RD,L2WD,L2Hit,L2Miss,single latency
resnet50,80,8,2669.020673751831,200,13.345103368759155,125575356,46734278,65200877,32754015,111471541,65095562,12.10230109,,vgg19,10,16,269.3713073730469,1,269.3713073730469,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953
resnet50,80,16,4419.547714233398,200,22.097738571166992,237443654,94293747,146059967,76980978,193454800,145903253,19.84012636,,vgg19,10,16,1089.7043762207031,3,363.2347920735677,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953
resnet50,90,4,1996.8026885986328,200,9.984013442993165,75672126,22712658,31535952,11835776,68965373,31533357,6.08273313,,vgg19,10,4,2133.374313354492,18,118.52079518636067,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739
resnet50,90,8,2515.2789421081543,200,12.576394710540772,135454576,40927929,61289361,28095059,118604506,61423644,11.32322147,,vgg19,10,4,2598.884521484375,19,136.78339586759867,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739
resnet50,90,16,4159.054306030273,200,20.795271530151368,233110873,88312890,140112064,72027884,189101907,139972782,18.584321,,vgg19,10,4,4346.131546020508,27,160.9678350377966,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739
resnet50,90,4,1924.0727052688599,200,9.620363526344299,75672126,22712658,31535952,11835776,68965373,31533357,6.08273313,,vgg19,10,8,233.1551055908203,1,233.1551055908203,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921
resnet50,90,8,2497.831196784973,200,12.489155983924865,135454576,40927929,61289361,28095059,118604506,61423644,11.32322147,,vgg19,10,8,259.33245849609375,1,259.33245849609375,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921
resnet50,90,16,4133.455131530762,200,20.667275657653807,233110873,88312890,140112064,72027884,189101907,139972782,18.584321,,vgg19,10,8,1728.2188415527344,5,345.6437683105469,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921
resnet50,90,4,1984.0440607070923,200,9.920220303535462,75672126,22712658,31535952,11835776,68965373,31533357,6.08273313,,vgg19,10,16,267.49884033203125,1,267.49884033203125,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953
resnet50,90,8,2521.4097929000854,200,12.607048964500427,135454576,40927929,61289361,28095059,118604506,61423644,11.32322147,,vgg19,10,16,269.2389831542969,1,269.2389831542969,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953
resnet50,90,16,4174.864225387573,200,20.874321126937865,233110873,88312890,140112064,72027884,189101907,139972782,18.584321,,vgg19,10,16,702.7960815429688,2,351.3980407714844,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953
resnet50,10,4,8032.794132232666,200,40.16397066116333,72690810,21530096,32597296,12389470,64343781,32727111,34.03479256,,vgg19,20,4,8228.104988098145,154,53.429253169468474,272962443,29325836,137973292,25403062,169945107,137936911,52.24013809
vgg19,20,4,10673.100067138672,200,53.36550033569336,272962443,29325836,137973292,25403062,169945107,137936911,52.24013809,,resnet50,10,8,10483.771209716797,148,70.83629195754592,131135768,46808895,69264417,35748489,114775007,68733229,66.59814789
vgg19,20,4,10672.650390625,200,53.363251953125,272962443,29325836,137973292,25403062,169945107,137936911,52.24013809,,resnet50,10,16,10316.96255493164,94,109.75492079714512,243910411,94433649,153606997,80600169,195183668,153556385,109.1965959
resnet50,10,4,7984.533222198486,200,39.92266611099243,72690810,21530096,32597296,12389470,64343781,32727111,34.03479256,,vgg19,20,8,8221.209358215332,70,117.44584797450474,506894024,105072825,132561777,98468998,491101424,132581075,115.9701192
resnet50,10,8,14116.847785949707,200,70.58423892974854,131135768,46808895,69264417,35748489,114775007,68733229,66.59814789,,vgg19,20,8,14448.793090820312,123,117.4698625269944,506894024,105072825,132561777,98468998,491101424,132581075,115.9701192
resnet50,10,16,22037.81484222412,200,110.18907421112061,243910411,94433649,153606997,80600169,195183668,153556385,109.1965959,,vgg19,20,8,22455.42088317871,190,118.18642570094059,506894024,105072825,132561777,98468998,491101424,132581075,115.9701192
resnet50,10,4,8114.265228271484,200,40.571326141357424,72690810,21530096,32597296,12389470,64343781,32727111,34.03479256,,vgg19,20,16,8370.094024658203,61,137.21465614193775,571625673,209086006,222347931,201416329,570348625,222127391,135.1104674
resnet50,10,8,14317.128433227539,200,71.58564216613769,131135768,46808895,69264417,35748489,114775007,68733229,66.59814789,,vgg19,20,16,14687.795654296875,107,137.26911826445678,571625673,209086006,222347931,201416329,570348625,222127391,135.1104674
resnet50,10,16,22321.797897338867,200,111.60898948669434,243910411,94433649,153606997,80600169,195183668,153556385,109.1965959,,vgg19,20,16,22749.446823120117,165,137.87543529163707,571625673,209086006,222347931,201416329,570348625,222127391,135.1104674
resnet50,20,4,4377.4773597717285,200,21.887386798858643,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,20,4,4499.923011779785,82,54.87710989975348,272962443,29325836,137973292,25403062,169945107,137936911,52.24013809
resnet50,20,8,7629.783920288086,200,38.14891960144043,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,20,4,7835.991863250732,143,54.79714589685827,272962443,29325836,137973292,25403062,169945107,137936911,52.24013809
vgg19,20,4,11048.34825515747,200,55.241741275787355,272962443,29325836,137973292,25403062,169945107,137936911,52.24013809,,resnet50,20,16,10844.826095581055,183,59.26134478459593,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502
resnet50,20,4,4341.815584182739,200,21.709077920913696,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,20,8,4551.189567565918,38,119.76814651489258,506894024,105072825,132561777,98468998,491101424,132581075,115.9701192
resnet50,20,8,7581.479530334473,200,37.90739765167236,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,20,8,7819.897148132324,65,120.30610997126652,506894024,105072825,132561777,98468998,491101424,132581075,115.9701192
resnet50,20,16,11763.165462493896,200,58.81582731246948,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,20,8,12019.905197143555,99,121.41318380953085,506894024,105072825,132561777,98468998,491101424,132581075,115.9701192
resnet50,20,4,4398.105756759644,200,21.99052878379822,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,20,16,4587.557891845703,33,139.01690581350616,571625673,209086006,222347931,201416329,570348625,222127391,135.1104674
resnet50,20,8,7668.143466949463,200,38.34071733474732,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,20,16,7972.730682373047,57,139.87246811180785,571625673,209086006,222347931,201416329,570348625,222127391,135.1104674
resnet50,20,16,11921.580875396729,200,59.60790437698364,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,20,16,12293.27359008789,87,141.30199528836656,571625673,209086006,222347931,201416329,570348625,222127391,135.1104674
resnet50,30,4,2915.4785528182983,200,14.577392764091492,72490929,21517361,30396839,11125874,65986431,30407595,12.5948701,,vgg19,20,4,3048.1713256835938,54,56.44761714228877,272962443,29325836,137973292,25403062,169945107,137936911,52.24013809
resnet50,30,8,5097.260101318359,200,25.486300506591796,130824761,46771034,66885492,33704441,115396604,67066226,23.57929411,,vgg19,20,4,5228.691143035889,92,56.83359938082488,272962443,29325836,137973292,25403062,169945107,137936911,52.24013809
resnet50,30,16,7889.045684814453,200,39.44522842407227,244029662,94380003,153596960,78289889,193879918,153487503,37.0823188,,vgg19,20,4,8073.062633514404,137,58.927464478207334,272962443,29325836,137973292,25403062,169945107,137936911,52.24013809
resnet50,30,4,2882.567617416382,200,14.412838087081909,72490929,21517361,30396839,11125874,65986431,30407595,12.5948701,,vgg19,20,8,3060.934959411621,25,122.43739837646484,506894024,105072825,132561777,98468998,491101424,132581075,115.9701192
resnet50,30,8,5048.534778594971,200,25.242673892974853,130824761,46771034,66885492,33704441,115396604,67066226,23.57929411,,vgg19,20,8,5239.387008666992,42,124.74730973016648,506894024,105072825,132561777,98468998,491101424,132581075,115.9701192
resnet50,30,16,7773.1209716796875,200,38.865604858398434,244029662,94380003,153596960,78289889,193879918,153487503,37.0823188,,vgg19,20,8,8032.512405395508,62,129.55665169992756,506894024,105072825,132561777,98468998,491101424,132581075,115.9701192
resnet50,30,4,2924.742437362671,200,14.623712186813355,72490929,21517361,30396839,11125874,65986431,30407595,12.5948701,,vgg19,20,16,3129.884246826172,22,142.267465764826,571625673,209086006,222347931,201416329,570348625,222127391,135.1104674
resnet50,30,8,5115.214225769043,200,25.576071128845214,130824761,46771034,66885492,33704441,115396604,67066226,23.57929411,,vgg19,20,16,5365.115463256836,37,145.00312062856312,571625673,209086006,222347931,201416329,570348625,222127391,135.1104674
resnet50,30,16,7929.145866394043,200,39.645729331970216,244029662,94380003,153596960,78289889,193879918,153487503,37.0823188,,vgg19,20,16,8178.912460327148,54,151.46134185791016,571625673,209086006,222347931,201416329,570348625,222127391,135.1104674
