model1 name,gpu1,batch1,total latency,exec times,avg latency,L1RL2,L1WL2,L2RD,L2WD,L2Hit,L2Miss,single latency,,model2 name,gpu2,batch2,total latency,exec times,avg latency,L1RL2,L1WL2,L2RD,L2WD,L2Hit,L2Miss,single latency,,model3 name,gpu3,batch3,total latency,exec times,avg latency,L1RL2,L1WL2,L2RD,L2WD,L2Hit,L2Miss,single latency
densenet201,20,8,16769.320888519287,261,64.25027160352218,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,20,16,16806.611644744873,317,53.01770234935291,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,10,1,16969.98187828064,500,33.939963756561276,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,20,8,4419.01655960083,78,56.6540584564209,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,20,1,4323.6491522789,500,8.6472983045578,23573288,7621525,11018137,2042096,21504978,11011967,7.173475184,,vgg19,10,4,4555.48420715332,39,116.80728736290565,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,20,8,9636.18754196167,162,59.48263914791154,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,20,4,9591.587171554565,500,19.18317434310913,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,10,4,9766.811485290527,82,119.10745713768935,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,20,8,16077.515640258789,265,60.6698703405992,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,20,8,16091.069633483887,500,32.18213926696777,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,10,4,16402.532272338867,136,120.60685494366814,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,20,8,26218.683219909668,413,63.48349447920017,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,20,16,26316.146339416504,500,52.63229267883301,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,10,4,26698.694816589355,215,124.17997589111329,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,20,8,4351.648262023926,77,56.51491249381722,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,20,1,4286.490264892578,500,8.572980529785156,23573288,7621525,11018137,2042096,21504978,11011967,7.173475184,,vgg19,10,8,4567.863571166992,24,190.32764879862467,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,20,8,9597.597923278809,162,59.24443162517783,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,20,4,9567.214111328125,500,19.13442822265625,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,10,8,9908.561172485352,51,194.2855131859873,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,20,8,16065.426567077637,266,60.39634047773548,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,20,8,16043.452825546265,500,32.08690565109253,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,10,8,16351.87109375,83,197.01049510542168,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,20,8,26185.96940612793,414,63.25113383122688,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,20,16,26279.708755493164,500,52.55941751098633,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,10,8,26711.485565185547,132,202.35973913019353,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,20,8,4395.834041595459,77,57.088753786954015,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,20,1,4322.498881340027,500,8.644997762680054,23573288,7621525,11018137,2042096,21504978,11011967,7.173475184,,vgg19,10,16,4568.265670776367,20,228.41328353881835,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,20,8,9657.062362670898,162,59.611496065869744,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,20,4,9621.95866394043,500,19.243917327880858,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,10,16,9990.19839477539,43,232.33019522733466,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,20,8,16170.961265563965,266,60.79308746452618,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,20,8,16132.972984313965,500,32.26594596862793,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,10,16,16485.84571838379,70,235.51208169119698,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,20,8,26407.226779937744,414,63.785571932216776,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,20,16,26460.651000976562,500,52.92130200195312,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,10,16,26943.00144958496,111,242.7297427890537,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,20,16,4585.733688354492,49,93.5864018031529,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,1,4462.6160707473755,500,8.925232141494751,23573288,7621525,11018137,2042096,21504978,11011967,7.173475184,,vgg19,10,1,4622.008430480957,142,32.549355144232095,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,20,16,10071.120307922363,104,96.83769526848427,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,4,9922.254991531372,500,19.844509983062743,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,10,1,10094.595567703247,306,32.98887440425898,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,20,16,16543.040084838867,167,99.0601202684962,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,8,16496.34264564514,498,33.12518603543201,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,10,1,16674.897987365723,500,33.34979597473144,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,20,16,17339.258422851562,167,103.82789474761415,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,16,17213.65607070923,316,54.47359516047224,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,10,1,17421.02144241333,500,34.84204288482666,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,20,16,4526.129859924316,49,92.36999714131258,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,1,4407.567997932434,500,8.815135995864868,23573288,7621525,11018137,2042096,21504978,11011967,7.173475184,,vgg19,10,4,4648.854881286621,39,119.20140721247746,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,20,16,9982.870651245117,104,95.9891408773569,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,4,9842.046382904053,500,19.684092765808106,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,10,4,10054.161827087402,83,121.13447984442654,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,20,16,16472.62082672119,168,98.05131444476899,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,8,16409.488925933838,500,32.81897785186768,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,10,4,16670.27400970459,136,122.57554418900433,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,20,16,27163.44369506836,264,102.89183217828923,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,16,27068.915630340576,500,54.13783126068115,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,10,4,27441.978034973145,216,127.04619460635715,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,20,16,4514.004325866699,49,92.1225372625857,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,1,4407.015847206116,500,8.81403169441223,23573288,7621525,11018137,2042096,21504978,11011967,7.173475184,,vgg19,10,8,4661.5533447265625,24,194.23138936360678,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,20,16,9951.872764587402,104,95.69108427487888,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,4,9790.76717376709,500,19.58153434753418,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,10,8,10068.293395996094,51,197.41751756855086,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,20,16,16566.33543395996,169,98.02565345538439,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,8,16432.897523880005,500,32.86579504776001,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,10,8,16828.411529541016,84,200.3382324945359,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,20,16,27083.018356323242,264,102.58719074364865,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,16,26987.40037536621,500,53.97480075073242,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,10,8,27360.091995239258,132,207.27342420635802,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,20,16,4552.860275268555,49,92.91551582180723,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,1,4423.488772392273,500,8.846977544784545,23573288,7621525,11018137,2042096,21504978,11011967,7.173475184,,vgg19,10,16,4647.463043212891,20,232.37315216064454,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,20,16,10038.164573669434,104,96.52081320835994,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,4,9877.378763198853,500,19.754757526397704,72537183,21523574,31324130,12830951,65266307,31341965,18.54637262,,vgg19,10,16,10178.430709838867,43,236.70769092648527,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,20,16,16577.057189941406,168,98.67295946393695,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,8,16509.43411064148,500,33.01886822128296,130973464,46792467,67603139,34264924,115268922,68159619,35.36693748,,vgg19,10,16,16794.95899963379,70,239.92798570905413,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,20,16,27239.15895843506,263,103.57094661001923,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,20,16,27192.212894439697,500,54.3844257888794,243932345,94396398,156094303,79468666,191635858,156394846,57.42509502,,vgg19,10,16,27513.37107849121,111,247.86820791433524,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,20,1,3530.9910068511963,125,28.24792805480957,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,50,1,3515.06041765213,500,7.030120835304261,23677361,7616913,11029389,2078291,21742570,11016746,5.655439043,,vgg19,10,1,3625.675168991089,117,30.988676658043495,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,20,1,5256.151653289795,173,30.382379498784942,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,50,4,5247.271263122559,500,10.494542526245118,72401170,21513310,29746597,11292881,66603441,29763435,7.710668159,,vgg19,10,1,5384.635791778564,161,33.44494280607804,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,20,1,8942.127151489258,283,31.59762244342494,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,50,8,8970.05122756958,500,17.94010245513916,122067245,46760300,66488019,33552815,106782986,66431448,14.50615452,,vgg19,10,1,9143.297050476074,260,35.16652711721567,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,20,1,15192.549102783203,448,33.91193996156965,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,50,16,15330.401720046997,500,30.660803440093993,233059238,94331313,149695382,77602051,185841895,149620531,24.43218494,,vgg19,10,1,15520.169910430908,401,38.70366561204715,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,20,1,3634.312578201294,129,28.172965722490652,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,50,1,3621.111970424652,500,7.242223940849304,23677361,7616913,11029389,2078291,21742570,11016746,5.655439043,,vgg19,10,4,3746.5311279296875,33,113.53124630089962,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,20,1,5201.117185592651,170,30.59480697407442,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,50,4,5171.28261756897,500,10.34256523513794,72401170,21513310,29746597,11292881,66603441,29763435,7.710668159,,vgg19,10,4,5404.3615646362305,44,122.82639919627796,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,20,1,8813.719326019287,275,32.04988845825196,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,50,8,8877.106521606445,500,17.75421304321289,122067245,46760300,66488019,33552815,106782986,66431448,14.50615452,,vgg19,10,4,9115.138214111328,71,128.38222836776518,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,20,1,15069.35384941101,450,33.48745299869113,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,50,16,15222.539840698242,500,30.445079681396486,233059238,94331313,149695382,77602051,185841895,149620531,24.43218494,,vgg19,10,4,15442.36296081543,109,141.67305468638008,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,20,1,3538.581449508667,126,28.083979758005295,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,50,1,3537.4383368492126,500,7.074876673698426,23677361,7616913,11029389,2078291,21742570,11016746,5.655439043,,vgg19,10,8,3743.8404235839844,20,187.19202117919923,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,20,1,5166.517724990845,169,30.571110798762394,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,50,4,5164.834550857544,500,10.329669101715087,72401170,21513310,29746597,11292881,66603441,29763435,7.710668159,,vgg19,10,8,5397.630340576172,27,199.9122348361545,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,20,1,8785.855978012085,277,31.717891617372146,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,50,8,8849.808444976807,500,17.699616889953614,122067245,46760300,66488019,33552815,106782986,66431448,14.50615452,,vgg19,10,8,9124.985580444336,44,207.38603591918945,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,20,1,15089.20231628418,452,33.38319096523048,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,50,16,15228.973295211792,500,30.457946590423585,233059238,94331313,149695382,77602051,185841895,149620531,24.43218494,,vgg19,10,8,15447.902877807617,68,227.17504232070024,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,20,1,3535.9071350097656,123,28.747212479754193,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,50,1,3520.884446144104,500,7.041768892288208,23677361,7616913,11029389,2078291,21742570,11016746,5.655439043,,vgg19,10,16,3807.3234100341797,17,223.96020059024588,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,20,1,5204.155916213989,172,30.256720443104587,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,50,4,5198.908413887024,500,10.397816827774047,72401170,21513310,29746597,11292881,66603441,29763435,7.710668159,,vgg19,10,16,5477.053741455078,23,238.1327713676121,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,20,1,8883.987024307251,284,31.281644451786097,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,50,8,8928.555562973022,500,17.857111125946044,122067245,46760300,66488019,33552815,106782986,66431448,14.50615452,,vgg19,10,16,9175.721267700195,37,247.99246669459987,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,20,1,15207.525123596191,448,33.94536857945578,34957377,11910398,15057074,1115076,34763150,14950963,17.48372383,,resnet50,50,16,15347.978218078613,500,30.695956436157225,233059238,94331313,149695382,77602051,185841895,149620531,24.43218494,,vgg19,10,16,15705.167907714844,58,270.7787570295663,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,20,4,3750.6474685668945,99,37.88532796532217,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,50,1,3727.0537600517273,500,7.454107520103455,23677361,7616913,11029389,2078291,21742570,11016746,5.655439043,,vgg19,10,1,3850.131296157837,121,31.819266910395346,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,20,4,5706.719577789307,129,44.23813626193261,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,50,4,5638.671840667725,500,11.277343681335449,72401170,21513310,29746597,11292881,66603441,29763435,7.710668159,,vgg19,10,1,5795.9829750061035,168,34.49989866075062,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,20,4,9411.699226379395,200,47.05849613189697,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,50,8,9386.654943466187,500,18.773309886932374,122067245,46760300,66488019,33552815,106782986,66431448,14.50615452,,vgg19,10,1,9554.947883605957,265,36.05640710794701,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,20,4,15903.725063323975,302,52.661341269284684,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,50,16,15945.694339752197,500,31.891388679504395,233059238,94331313,149695382,77602051,185841895,149620531,24.43218494,,vgg19,10,1,16147.470802307129,404,39.968987134423585,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,20,4,3674.9288215637207,98,37.49927368942572,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,50,1,3642.8883199691772,500,7.285776639938354,23677361,7616913,11029389,2078291,21742570,11016746,5.655439043,,vgg19,10,4,3747.686851501465,32,117.11521410942078,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,20,4,5636.26252746582,129,43.69195757725442,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,50,4,5593.186626434326,500,11.186373252868652,72401170,21513310,29746597,11292881,66603441,29763435,7.710668159,,vgg19,10,4,5819.375556945801,46,126.50816428143045,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,20,4,9351.7526512146,201,46.52613259310746,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,50,8,9345.041595458984,500,18.690083190917967,122067245,46760300,66488019,33552815,106782986,66431448,14.50615452,,vgg19,10,4,9520.006637573242,72,132.22231441073947,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,20,4,15806.738502502441,303,52.16745380363842,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,50,16,15856.25474357605,500,31.7125094871521,233059238,94331313,149695382,77602051,185841895,149620531,24.43218494,,vgg19,10,4,16129.127563476562,111,145.3074555268159,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,20,4,3627.5261268615723,97,37.397176565583216,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,50,1,3599.5928902626038,500,7.199185780525207,23677361,7616913,11029389,2078291,21742570,11016746,5.655439043,,vgg19,10,8,3818.821762084961,20,190.94108810424805,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,20,4,5608.725921630859,129,43.47849551651829,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,50,4,5547.767677307129,500,11.095535354614258,72401170,21513310,29746597,11292881,66603441,29763435,7.710668159,,vgg19,10,8,5739.702178955078,28,204.98936353410994,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,20,4,9319.103275299072,201,46.36369788706006,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,50,8,9316.255981445312,500,18.632511962890625,122067245,46760300,66488019,33552815,106782986,66431448,14.50615452,,vgg19,10,8,9593.440505981445,45,213.18756679958767,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,20,4,15804.353286743164,304,51.98800423270777,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,50,16,15860.14866065979,500,31.72029732131958,233059238,94331313,149695382,77602051,185841895,149620531,24.43218494,,vgg19,10,8,16100.091766357422,69,233.33466328054234,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,20,4,3687.9077529907227,98,37.631711765211456,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,50,1,3643.4360942840576,500,7.286872188568116,23677361,7616913,11029389,2078291,21742570,11016746,5.655439043,,vgg19,10,16,3876.1932067871094,17,228.01136510512407,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,20,4,5658.491920471191,129,43.86427845326505,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,50,4,5604.447492599487,500,11.208894985198974,72401170,21513310,29746597,11292881,66603441,29763435,7.710668159,,vgg19,10,16,5875.45149230957,24,244.8104788462321,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,20,4,9407.379379272461,201,46.80288248394259,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,50,8,9392.976871490479,500,18.785953742980958,122067245,46760300,66488019,33552815,106782986,66431448,14.50615452,,vgg19,10,16,9686.749298095703,38,254.91445521304482,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,20,4,15904.306896209717,303,52.48946170366243,117488036,46085640,61219319,18154901,107717579,61219377,34.38834717,,resnet50,50,16,15963.225883483887,500,31.926451766967773,233059238,94331313,149695382,77602051,185841895,149620531,24.43218494,,vgg19,10,16,16402.62353515625,59,278.01056839247883,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,20,8,3812.535934448242,66,57.765695976488516,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,50,1,3723.048192501068,500,7.446096385002137,23677361,7616913,11029389,2078291,21742570,11016746,5.655439043,,vgg19,10,1,3831.440719604492,117,32.74735657781617,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,20,8,5904.430038452148,90,65.60477820502388,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,50,4,5796.293048858643,500,11.592586097717286,72401170,21513310,29746597,11292881,66603441,29763435,7.710668159,,vgg19,10,1,5952.930957794189,169,35.22444353724372,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,20,8,9748.97919845581,139,70.13654099608497,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,50,8,9665.56717300415,500,19.3311343460083,122067245,46760300,66488019,33552815,106782986,66431448,14.50615452,,vgg19,10,1,9843.827262878418,266,37.00686940931736,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,20,8,16507.592292785645,208,79.36342448454637,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,50,16,16451.197988510132,500,32.90239597702026,233059238,94331313,149695382,77602051,185841895,149620531,24.43218494,,vgg19,10,1,16653.289390563965,405,41.1192330631209,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,20,8,3693.643856048584,65,56.82529009305514,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,50,1,3612.5434527397156,500,7.225086905479431,23677361,7616913,11029389,2078291,21742570,11016746,5.655439043,,vgg19,10,4,3818.836898803711,32,119.33865308761597,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,20,8,5860.009147644043,90,65.11121275160048,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,50,4,5758.290783882141,500,11.516581567764282,72401170,21513310,29746597,11292881,66603441,29763435,7.710668159,,vgg19,10,4,5962.056968688965,46,129.60993410193402,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,20,8,9694.067710876465,140,69.24334079197475,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,50,8,9602.223121643066,500,19.20444624328613,122067245,46760300,66488019,33552815,106782986,66431448,14.50615452,,vgg19,10,4,9862.546119689941,73,135.10337150260193,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,20,8,16414.364337921143,209,78.53762841110594,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,50,16,16339.607606887817,500,32.679215213775635,233059238,94331313,149695382,77602051,185841895,149620531,24.43218494,,vgg19,10,4,16611.027252197266,111,149.64889416393933,273017207,29326083,135791214,25494581,172553377,135944096,101.4805739,
densenet201,20,8,3670.5588340759277,65,56.47013590886043,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,50,1,3595.7296681404114,500,7.191459336280823,23677361,7616913,11029389,2078291,21742570,11016746,5.655439043,,vgg19,10,8,3881.574722290039,20,194.07873611450196,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,20,8,5829.021583557129,90,64.7669064839681,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,50,4,5718.109945297241,500,11.436219890594483,72401170,21513310,29746597,11292881,66603441,29763435,7.710668159,,vgg19,10,8,5872.437408447266,28,209.7299074445452,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,20,8,9626.523712158203,139,69.25556627451945,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,50,8,9586.538782119751,500,19.173077564239502,122067245,46760300,66488019,33552815,106782986,66431448,14.50615452,,vgg19,10,8,9829.079055786133,45,218.4239790174696,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,20,8,16374.128257751465,209,78.34511128110749,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,50,16,16352.61601638794,500,32.70523203277588,233059238,94331313,149695382,77602051,185841895,149620531,24.43218494,,vgg19,10,8,16736.944412231445,70,239.09920588902065,495440643,105059072,131867439,98650634,480482103,131831978,230.2151921,
densenet201,20,8,3706.158908843994,65,57.01782936683068,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,50,1,3630.8532490730286,500,7.261706498146057,23677361,7616913,11029389,2078291,21742570,11016746,5.655439043,,vgg19,10,16,3933.709274291992,17,231.3946631936466,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,20,8,5881.194175720215,90,65.34660195244683,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,50,4,5767.725509643555,500,11.535451019287109,72401170,21513310,29746597,11292881,66603441,29763435,7.710668159,,vgg19,10,16,6016.619674682617,24,250.69248644510904,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,20,8,9712.25968170166,139,69.87237181080332,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,50,8,9661.789245605469,500,19.323578491210938,122067245,46760300,66488019,33552815,106782986,66431448,14.50615452,,vgg19,10,16,9936.964111328125,38,261.49905556126646,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,20,8,16542.019634246826,209,79.14841930261639,188168857,95130750,122732624,60170911,168239907,122616303,60.04968731,,resnet50,50,16,16486.548385620117,500,32.973096771240236,233059238,94331313,149695382,77602051,185841895,149620531,24.43218494,,vgg19,10,16,16890.229904174805,59,286.2750831216069,571446308,209071721,222473102,201490841,570160058,222409145,267.4129953,
densenet201,20,16,3852.500946044922,41,93.96343770841273,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,50,1,3722.237058162689,500,7.444474116325378,23677361,7616913,11029389,2078291,21742570,11016746,5.655439043,,vgg19,10,1,3854.57479095459,116,33.229093025470604,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
densenet201,20,16,6111.98030090332,58,105.37897070522966,398222001,182799526,280976709,140387352,314962448,281415106,106.9520113,,resnet50,50,4,5954.902015686035,500,11.90980403137207,72401170,21513310,29746597,11292881,66603441,29763435,7.710668159,,vgg19,10,1,6120.135906219482,170,36.000799448349895,82015702,10675579,46541866,7562862,48121837,46589034,28.13270403,
