model1 name,gpu1,batch1,total latency,exec times,avg latency,L1RL2,L1WL2,L2RD,L2WD,L2Hit,L2Miss,single latency,,model2 name,gpu2,batch2,total latency,exec times,avg latency,L1RL2,L1WL2,L2RD,L2WD,L2Hit,L2Miss,single latency
resnet50,40,4,2443.2834272384644,200,12.216417136192321,72453475,21518381,29968487,11592402,66518274,29933423,10.54247069,,densenet201,10,16,2610.43701171875,12,217.53641764322916,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076
resnet50,40,8,3912.5261421203613,200,19.562630710601805,122126980,46772694,66812235,33646930,106610455,66762091,18.12126364,,densenet201,10,16,4130.0196533203125,18,229.4455362955729,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076
resnet50,40,16,6227.633018493652,200,31.138165092468263,233261030,94363475,152404321,78609819,183959173,152885818,29.53745594,,densenet201,10,16,6366.178909301758,26,244.85303497314453,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076
resnet50,50,4,2078.7074546813965,200,10.393537273406983,72401170,21513310,29746597,11292881,66603441,29763435,7.710668159,,densenet201,10,4,2206.4816360473633,26,84.86467830951398,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487
resnet50,50,8,3152.5799322128296,200,15.762899661064148,122067245,46760300,66488019,33552815,106782986,66431448,14.50615452,,densenet201,10,4,3224.072654724121,35,92.11636156354632,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487
resnet50,50,16,5218.058010101318,200,26.090290050506592,233059238,94331313,149695382,77602051,185841895,149620531,24.43218494,,densenet201,10,4,5352.865417480469,53,100.99746070717866,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487
resnet50,50,4,2099.5443181991577,200,10.497721590995788,72401170,21513310,29746597,11292881,66603441,29763435,7.710668159,,densenet201,10,8,2157.2106552124023,17,126.89474442425896,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113
resnet50,50,8,3171.076894760132,200,15.85538447380066,122067245,46760300,66488019,33552815,106782986,66431448,14.50615452,,densenet201,10,8,3288.6622924804688,24,137.02759552001953,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113
resnet50,50,16,5269.046115875244,200,26.34523057937622,233059238,94331313,149695382,77602051,185841895,149620531,24.43218494,,densenet201,10,8,5412.140838623047,36,150.33724551730685,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113
resnet50,50,4,2122.8453130722046,200,10.614226565361022,72401170,21513310,29746597,11292881,66603441,29763435,7.710668159,,densenet201,10,16,2223.177261352539,10,222.3177261352539,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076
resnet50,50,8,3179.2923488616943,200,15.896461744308471,122067245,46760300,66488019,33552815,106782986,66431448,14.50615452,,densenet201,10,16,3382.249252319336,14,241.589232308524,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076
resnet50,50,16,5282.292091369629,200,26.411460456848143,233059238,94331313,149695382,77602051,185841895,149620531,24.43218494,,densenet201,10,16,5601.629440307617,21,266.7442590622675,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076
resnet50,60,4,2169.7187185287476,200,10.848593592643738,72330663,21503900,29718155,10875420,66443222,29745909,7.22552259,,densenet201,10,4,2272.3102798461914,27,84.15963999430339,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487
resnet50,60,8,2914.984968185425,200,14.574924840927125,121958948,46741857,65765841,32792317,107218957,65802513,13.31749696,,densenet201,10,4,3039.690887451172,32,94.99034023284912,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487
resnet50,60,16,4763.41392326355,200,23.81706961631775,232842023,94325761,148162043,78253286,186854039,148102560,21.86477242,,densenet201,10,4,4879.874961853027,45,108.44166581895617,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487
resnet50,60,4,2098.274341583252,200,10.49137170791626,72330663,21503900,29718155,10875420,66443222,29745909,7.22552259,,densenet201,10,8,2170.685287475586,17,127.68736985150505,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113
resnet50,60,8,2937.7294788360596,200,14.688647394180299,121958948,46741857,65765841,32792317,107218957,65802513,13.31749696,,densenet201,10,8,3108.3398971557617,22,141.2881771434437,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113
resnet50,60,16,4816.056192398071,200,24.080280961990358,232842023,94325761,148162043,78253286,186854039,148102560,21.86477242,,densenet201,10,8,4959.223770141602,31,159.97496032714844,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113
resnet50,60,4,2117.9473552703857,200,10.589736776351929,72330663,21503900,29718155,10875420,66443222,29745909,7.22552259,,densenet201,10,16,2243.166259765625,10,224.3166259765625,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076
resnet50,60,8,2955.5141830444336,200,14.777570915222167,121958948,46741857,65765841,32792317,107218957,65802513,13.31749696,,densenet201,10,16,3047.817672729492,12,253.98480606079102,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076
resnet50,60,16,4844.236967086792,200,24.22118483543396,232842023,94325761,148162043,78253286,186854039,148102560,21.86477242,,densenet201,10,16,5129.247634887695,18,284.9582019382053,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076
resnet50,70,4,2130.366273880005,200,10.651831369400025,72242957,21509312,29725659,11457991,66265419,29852818,7.160055056,,densenet201,10,4,2218.101722717285,26,85.31160471989558,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487
resnet50,70,8,2840.2707147598267,200,14.201353573799134,125777233,46740065,65981474,33583871,110799590,66099626,12.95643651,,densenet201,10,4,2930.062187194824,30,97.6687395731608,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487
resnet50,70,16,4663.911561965942,200,23.31955780982971,237577052,94312714,147295377,78268468,192512652,147067684,21.33660645,,densenet201,10,4,4743.208282470703,42,112.93353053501674,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487
resnet50,70,4,2088.494239807129,200,10.442471199035644,72242957,21509312,29725659,11457991,66265419,29852818,7.160055056,,densenet201,10,8,2183.142250061035,17,128.42013235653147,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113
resnet50,70,8,2871.9568367004395,200,14.359784183502198,125777233,46740065,65981474,33583871,110799590,66099626,12.95643651,,densenet201,10,8,3040.1070404052734,21,144.76700192406065,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113
resnet50,70,16,4703.58144569397,200,23.51790722846985,237577052,94312714,147295377,78268468,192512652,147067684,21.33660645,,densenet201,10,8,4835.280960083008,29,166.7338262097589,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113
resnet50,70,4,2172.3088026046753,200,10.861544013023376,72242957,21509312,29725659,11457991,66265419,29852818,7.160055056,,densenet201,10,16,2247.937210083008,10,224.7937210083008,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076
resnet50,70,8,2877.1806411743164,200,14.385903205871582,125777233,46740065,65981474,33583871,110799590,66099626,12.95643651,,densenet201,10,16,3080.7887420654297,12,256.73239517211914,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076
resnet50,70,16,4726.232501983643,200,23.631162509918212,237577052,94312714,147295377,78268468,192512652,147067684,21.33660645,,densenet201,10,16,5032.427200317383,17,296.0251294304343,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076
resnet50,80,4,2212.632926940918,200,11.06316463470459,72104517,21506430,29837093,11257672,66143728,29781584,6.734853768,,densenet201,10,4,2306.2989654541016,27,85.41848020200376,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487
resnet50,80,8,2625.812961578369,200,13.129064807891845,125575356,46734278,65200877,32754015,111471541,65095562,12.10230109,,densenet201,10,4,2744.6992263793945,27,101.65552690294054,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487
resnet50,80,16,4369.644561767578,200,21.84822280883789,237443654,94293747,146059967,76980978,193454800,145903253,19.84012636,,densenet201,10,4,4476.459991455078,37,120.98540517446158,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487
resnet50,80,4,2131.631012916565,200,10.658155064582825,72104517,21506430,29837093,11257672,66143728,29781584,6.734853768,,densenet201,10,8,2179.2025451660156,17,128.18838500976562,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113
resnet50,80,8,2646.6723470687866,200,13.233361735343934,125575356,46734278,65200877,32754015,111471541,65095562,12.10230109,,densenet201,10,8,2730.921875,18,151.71788194444446,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113
resnet50,80,16,4405.479194641113,200,22.027395973205568,237443654,94293747,146059967,76980978,193454800,145903253,19.84012636,,densenet201,10,8,4499.104461669922,25,179.96417846679688,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113
resnet50,80,4,2138.0088567733765,200,10.690044283866882,72104517,21506430,29837093,11257672,66143728,29781584,6.734853768,,densenet201,10,16,2260.351776123047,10,226.0351776123047,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076
resnet50,80,8,2652.7425594329834,200,13.263712797164917,125575356,46734278,65200877,32754015,111471541,65095562,12.10230109,,densenet201,10,16,2917.0530700683594,11,265.1866427334872,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076
resnet50,80,16,4411.344871520996,200,22.05672435760498,237443654,94293747,146059967,76980978,193454800,145903253,19.84012636,,densenet201,10,16,4527.8590087890625,14,323.4185006277902,399345355,182975984,295435973,141117653,304906266,295669076,196.3176076
resnet50,90,4,2068.6861114501953,200,10.343430557250976,75672126,22712658,31535952,11835776,68965373,31533357,6.08273313,,densenet201,10,4,2099.6671447753906,24,87.48613103230794,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487
resnet50,90,8,2488.3256978988647,200,12.441628489494324,135454576,40927929,61289361,28095059,118604506,61423644,11.32322147,,densenet201,10,4,2550.5746154785156,25,102.02298461914063,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487
resnet50,90,16,4119.706956863403,200,20.598534784317017,233110873,88312890,140112064,72027884,189101907,139972782,18.584321,,densenet201,10,4,4248.871681213379,34,124.96681415333467,115482544,46107774,61221372,18164543,105360088,61443204,58.67592487
resnet50,90,4,2000.2607975006104,200,10.001303987503052,75672126,22712658,31535952,11835776,68965373,31533357,6.08273313,,densenet201,10,8,2106.3070373535156,16,131.64418983459473,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113
resnet50,90,8,2512.1949396133423,200,12.560974698066712,135454576,40927929,61289361,28095059,118604506,61423644,11.32322147,,densenet201,10,8,2588.9161224365234,17,152.28918367273667,185755726,95172541,127893672,60173593,161762443,127375227,103.2913113
