model1 name,gpu1,batch1,total latency,exec times,avg latency,L1RL2,L1WL2,L2RD,L2WD,L2Hit,L2Miss,single latency,,model2 name,gpu2,batch2,total latency,exec times,avg latency,L1RL2,L1WL2,L2RD,L2WD,L2Hit,L2Miss,single latency
alexnet,10,4,1631.8050241470337,200,8.15902512073517,19355371,2589029,10681978,1596204,11775972,10645357,7.289591007,,mobilenet,70,8,1612.0326690673828,194,8.309446747770014,32899996,21737591,25213730,12455625,30725181,25215752,4.927094412
mobilenet,70,16,1775.1562566757202,200,8.8757812833786,65767409,41932549,50668619,30766532,59161379,50581542,7.145956788,,alexnet,10,4,1839.5654411315918,195,9.433668928879959,19355371,2589029,10681978,1596204,11775972,10645357,7.289591007
mobilenet,70,4,1658.6397128105164,200,8.293198564052581,17372366,10814615,12078289,4542194,17026048,12164992,4.449984961,,alexnet,10,8,1702.1091165542603,115,14.800948839602263,25268535,5261079,12791056,3313240,18573075,13252056,13.77117698
mobilenet,70,8,1684.0907497406006,200,8.420453748703004,32899996,21737591,25213730,12455625,30725181,25215752,4.927094412,,alexnet,10,8,1720.8165769577026,110,15.643787063251843,25268535,5261079,12791056,3313240,18573075,13252056,13.77117698
mobilenet,70,16,1765.5651903152466,200,8.827825951576234,65767409,41932549,50668619,30766532,59161379,50581542,7.145956788,,alexnet,10,8,1837.8849639892578,98,18.75392820397202,25268535,5261079,12791056,3313240,18573075,13252056,13.77117698
mobilenet,70,4,1713.3629755973816,200,8.566814877986907,17372366,10814615,12078289,4542194,17026048,12164992,4.449984961,,alexnet,10,16,1759.8909749984741,110,15.999008863622493,29689766,8008338,15469037,5603860,23363349,15518668,15.24888515
mobilenet,70,8,1746.202018737793,200,8.731010093688965,32899996,21737591,25213730,12455625,30725181,25215752,4.927094412,,alexnet,10,16,1787.2029991149902,105,17.02098094395229,29689766,8008338,15469037,5603860,23363349,15518668,15.24888515
mobilenet,70,16,1827.9966802597046,200,9.139983401298522,65767409,41932549,50668619,30766532,59161379,50581542,7.145956788,,alexnet,10,16,1890.8223686218262,95,19.90339335391396,29689766,8008338,15469037,5603860,23363349,15518668,15.24888515
alexnet,10,4,1559.2912364006042,200,7.796456182003022,19355371,2589029,10681978,1596204,11775972,10645357,7.289591007,,mobilenet,80,4,1533.0912294387817,189,8.111593806554401,17415884,10813048,12257833,4413191,16932251,12270550,4.395594883
alexnet,10,4,1626.7528944015503,200,8.133764472007751,19355371,2589029,10681978,1596204,11775972,10645357,7.289591007,,mobilenet,80,8,1609.3934698104858,186,8.652653063497235,33078556,21739856,25122985,12471077,31080505,25126342,4.57855392
mobilenet,80,16,1761.861596107483,200,8.809307980537415,65784616,41925619,50768248,30444786,59025195,50984368,6.768211217,,alexnet,10,4,1815.2494759559631,187,9.70721644896237,19355371,2589029,10681978,1596204,11775972,10645357,7.289591007
mobilenet,80,4,1700.2074136734009,200,8.501037068367005,17415884,10813048,12257833,4413191,16932251,12270550,4.395594883,,alexnet,10,8,1739.448893547058,118,14.741092318195408,25268535,5261079,12791056,3313240,18573075,13252056,13.77117698
mobilenet,80,8,1681.4009885787964,200,8.407004942893982,33078556,21739856,25122985,12471077,31080505,25126342,4.57855392,,alexnet,10,8,1722.5755853652954,110,15.659778048775413,25268535,5261079,12791056,3313240,18573075,13252056,13.77117698
mobilenet,80,16,1835.4799346923828,200,9.177399673461913,65784616,41925619,50768248,30444786,59025195,50984368,6.768211217,,alexnet,10,8,1892.3537216186523,99,19.114684056754065,25268535,5261079,12791056,3313240,18573075,13252056,13.77117698
mobilenet,80,4,1704.0586214065552,200,8.520293107032776,17415884,10813048,12257833,4413191,16932251,12270550,4.395594883,,alexnet,10,16,1751.3166131973267,108,16.215894566641914,29689766,8008338,15469037,5603860,23363349,15518668,15.24888515
mobilenet,80,8,1731.1774053573608,200,8.655887026786804,33078556,21739856,25122985,12471077,31080505,25126342,4.57855392,,alexnet,10,16,1778.7586946487427,104,17.10344898700714,29689766,8008338,15469037,5603860,23363349,15518668,15.24888515
mobilenet,80,16,1740.8557453155518,200,8.704278726577758,65784616,41925619,50768248,30444786,59025195,50984368,6.768211217,,alexnet,10,16,1825.0617656707764,88,20.73933824625882,29689766,8008338,15469037,5603860,23363349,15518668,15.24888515
alexnet,10,4,1550.6247367858887,200,7.753123683929443,19355371,2589029,10681978,1596204,11775972,10645357,7.289591007,,mobilenet,90,4,1531.895580291748,174,8.80399758788361,18007753,12229000,12398177,4550925,18753186,12384675,4.520298572
alexnet,10,4,1675.5545907020569,200,8.377772953510284,19355371,2589029,10681978,1596204,11775972,10645357,7.289591007,,mobilenet,90,8,1650.152000427246,199,8.292221107674603,35382046,23914906,24855290,12638414,35746906,24856375,4.815337591
mobilenet,90,16,1688.8726043701172,200,8.444363021850586,66135570,42658120,51149138,31034116,59932664,51005750,6.534102077,,alexnet,10,4,1751.1315517425537,172,10.180997393852056,19355371,2589029,10681978,1596204,11775972,10645357,7.289591007
mobilenet,90,4,1727.1771535873413,200,8.635885767936706,18007753,12229000,12398177,4550925,18753186,12384675,4.520298572,,alexnet,10,8,1771.6961297988892,121,14.642116775197431,25268535,5261079,12791056,3313240,18573075,13252056,13.77117698
mobilenet,90,8,1713.0840740203857,200,8.56542037010193,35382046,23914906,24855290,12638414,35746906,24856375,4.815337591,,alexnet,10,8,1749.541537284851,112,15.620906582900457,25268535,5261079,12791056,3313240,18573075,13252056,13.77117698
mobilenet,90,16,1692.5599975585938,200,8.46279998779297,66135570,42658120,51149138,31034116,59932664,51005750,6.534102077,,alexnet,10,8,1760.4540529251099,89,19.780382617136066,25268535,5261079,12791056,3313240,18573075,13252056,13.77117698
mobilenet,90,4,1764.3732223510742,200,8.821866111755371,18007753,12229000,12398177,4550925,18753186,12384675,4.520298572,,alexnet,10,16,1814.4328355789185,112,16.200293174811772,29689766,8008338,15469037,5603860,23363349,15518668,15.24888515
mobilenet,90,8,1683.5154314041138,200,8.417577157020569,35382046,23914906,24855290,12638414,35746906,24856375,4.815337591,,alexnet,10,16,1732.526554107666,99,17.500268223309757,29689766,8008338,15469037,5603860,23363349,15518668,15.24888515
mobilenet,90,16,1707.0525465011597,200,8.535262732505798,66135570,42658120,51149138,31034116,59932664,51005750,6.534102077,,alexnet,10,16,1783.9924144744873,83,21.49388451174081,29689766,8008338,15469037,5603860,23363349,15518668,15.24888515
alexnet,20,4,781.0737595558167,200,3.9053687977790834,19293247,2588757,10951681,1331316,11474652,10891350,3.873711677,,mobilenet,10,4,730.2095031738281,55,13.27653642134233,16941040,10830912,10678417,4852612,17919200,10672849,9.416897554
alexnet,20,4,788.8070728778839,200,3.9440353643894195,19293247,2588757,10951681,1331316,11474652,10891350,3.873711677,,mobilenet,10,8,712.3848934173584,34,20.952496865216425,32845510,21765732,23068708,12345695,32887456,23103698,17.99046114
alexnet,20,4,783.0391666889191,200,3.9151958334445953,19293247,2588757,10951681,1331316,11474652,10891350,3.873711677,,mobilenet,10,16,644.8486404418945,18,35.82492446899414,65744644,42006108,47392646,30585574,62657395,47406982,35.35304928
alexnet,20,8,1380.1235823631287,200,6.900617911815643,30438865,5274085,12688378,3589253,23875799,13034824,6.741778884,,mobilenet,10,4,1310.1159982681274,99,13.233494932001287,16941040,10830912,10678417,4852612,17919200,10672849,9.416897554
alexnet,20,8,1372.1050243377686,200,6.860525121688843,30438865,5274085,12688378,3589253,23875799,13034824,6.741778884,,mobilenet,10,8,1292.129632949829,62,20.840800531448856,32845510,21765732,23068708,12345695,32887456,23103698,17.99046114
alexnet,20,8,1372.8463401794434,200,6.864231700897217,30438865,5274085,12688378,3589253,23875799,13034824,6.741778884,,mobilenet,10,16,1248.8746871948242,35,35.68213391985212,65744644,42006108,47392646,30585574,62657395,47406982,35.35304928
alexnet,20,16,1587.0994882583618,200,7.935497441291809,29588659,8022112,15361435,5710277,23346791,15368611,7.824366417,,mobilenet,10,4,1519.542911529541,115,13.213416621996009,16941040,10830912,10678417,4852612,17919200,10672849,9.416897554
alexnet,20,16,1591.6285467147827,200,7.958142733573913,29588659,8022112,15361435,5710277,23346791,15368611,7.824366417,,mobilenet,10,8,1511.7679347991943,72,20.996776872211033,32845510,21765732,23068708,12345695,32887456,23103698,17.99046114
alexnet,20,16,1593.8890204429626,200,7.969445102214813,29588659,8022112,15361435,5710277,23346791,15368611,7.824366417,,mobilenet,10,16,1473.6270332336426,41,35.94212276179616,65744644,42006108,47392646,30585574,62657395,47406982,35.35304928
alexnet,20,4,805.6602566242218,200,4.028301283121109,19293247,2588757,10951681,1331316,11474652,10891350,3.873711677,,mobilenet,20,4,778.8914585113525,94,8.286079345865453,17127136,10824377,11433168,4489844,17401511,11378416,5.296509438
alexnet,20,4,794.2639999389648,200,3.971319999694824,19293247,2588757,10951681,1331316,11474652,10891350,3.873711677,,mobilenet,20,8,753.9954919815063,66,11.424174120931914,32943049,21756069,23620079,12216131,32321729,23689419,9.691773062
alexnet,20,4,797.6010258197784,200,3.9880051290988923,19293247,2588757,10951681,1331316,11474652,10891350,3.873711677,,mobilenet,20,16,719.2140197753906,37,19.438216750686234,65717329,41979913,49618486,30531990,60361343,49615441,18.4364205
alexnet,20,8,1382.319676399231,200,6.911598381996154,30438865,5274085,12688378,3589253,23875799,13034824,6.741778884,,mobilenet,20,4,1342.9558763504028,160,8.393474227190017,17127136,10824377,11433168,4489844,17401511,11378416,5.296509438
alexnet,20,8,1394.3007712364197,200,6.971503856182099,30438865,5274085,12688378,3589253,23875799,13034824,6.741778884,,mobilenet,20,8,1335.3150062561035,118,11.316228866577148,32943049,21756069,23620079,12216131,32321729,23689419,9.691773062
alexnet,20,8,1407.7001266479492,200,7.038500633239746,30438865,5274085,12688378,3589253,23875799,13034824,6.741778884,,mobilenet,20,16,1326.2038402557373,69,19.220345510952715,65717329,41979913,49618486,30531990,60361343,49615441,18.4364205
alexnet,20,16,1617.5937595367432,200,8.087968797683716,29588659,8022112,15361435,5710277,23346791,15368611,7.824366417,,mobilenet,20,4,1553.5803232192993,187,8.307916166948125,17127136,10824377,11433168,4489844,17401511,11378416,5.296509438
alexnet,20,16,1624.5368957519531,200,8.122684478759766,29588659,8022112,15361435,5710277,23346791,15368611,7.824366417,,mobilenet,20,8,1555.4065923690796,137,11.353332791015179,32943049,21756069,23620079,12216131,32321729,23689419,9.691773062
alexnet,20,16,1636.9096312522888,200,8.184548156261444,29588659,8022112,15361435,5710277,23346791,15368611,7.824366417,,mobilenet,20,16,1555.9090881347656,80,19.44886360168457,65717329,41979913,49618486,30531990,60361343,49615441,18.4364205
alexnet,20,4,797.2903356552124,200,3.986451678276062,19293247,2588757,10951681,1331316,11474652,10891350,3.873711677,,mobilenet,30,4,793.0420789718628,92,8.620022597520247,17227071,10817840,11592746,4210184,17273984,11617060,4.585784636
alexnet,20,4,809.8503370285034,200,4.049251685142517,19293247,2588757,10951681,1331316,11474652,10891350,3.873711677,,mobilenet,30,8,783.593053817749,92,8.517315802366838,32981371,21752934,24411259,12172749,31502971,24412628,6.219951034
alexnet,20,4,844.1580150127411,200,4.2207900750637055,19293247,2588757,10951681,1331316,11474652,10891350,3.873711677,,mobilenet,30,16,780.943489074707,58,13.464542915081156,65982263,41971312,49743394,30989420,60377010,49900135,11.98700381
alexnet,20,8,1414.0382733345032,200,7.070191366672516,30438865,5274085,12688378,3589253,23875799,13034824,6.741778884,,mobilenet,30,4,1389.1683812141418,173,8.029875035919895,17227071,10817840,11592746,4210184,17273984,11617060,4.585784636
alexnet,20,8,1466.2457613945007,200,7.331228806972503,30438865,5274085,12688378,3589253,23875799,13034824,6.741778884,,mobilenet,30,8,1406.8025608062744,158,8.90381367598908,32981371,21752934,24411259,12172749,31502971,24412628,6.219951034
alexnet,20,8,1511.18620967865,200,7.55593104839325,30438865,5274085,12688378,3589253,23875799,13034824,6.741778884,,mobilenet,30,16,1451.2826900482178,109,13.314520092185484,65982263,41971312,49743394,30989420,60377010,49900135,11.98700381
alexnet,20,16,1635.6955556869507,200,8.178477778434754,29588659,8022112,15361435,5710277,23346791,15368611,7.824366417,,mobilenet,30,4,1611.2407722473145,192,8.39187902212143,17227071,10817840,11592746,4210184,17273984,11617060,4.585784636
alexnet,20,16,1670.2495679855347,200,8.351247839927673,29588659,8022112,15361435,5710277,23346791,15368611,7.824366417,,mobilenet,30,8,1604.6503982543945,186,8.627152678787068,32981371,21752934,24411259,12172749,31502971,24412628,6.219951034
alexnet,20,16,1711.9526071548462,200,8.559763035774232,29588659,8022112,15361435,5710277,23346791,15368611,7.824366417,,mobilenet,30,16,1647.1713962554932,124,13.283640292383009,65982263,41971312,49743394,30989420,60377010,49900135,11.98700381
alexnet,20,4,834.1064648628235,200,4.1705323243141175,19293247,2588757,10951681,1331316,11474652,10891350,3.873711677,,mobilenet,40,4,832.1213417053223,101,8.23882516539923,17369378,10821576,11699821,4983015,17374400,11703992,4.929570885
alexnet,20,4,820.029280424118,200,4.10014640212059,19293247,2588757,10951681,1331316,11474652,10891350,3.873711677,,mobilenet,40,8,797.1296257972717,93,8.571286298895394,32529400,21748237,24974258,12622845,30647858,24909541,5.55049408
alexnet,20,4,890.2987823486328,200,4.451493911743164,19293247,2588757,10951681,1331316,11474652,10891350,3.873711677,,mobilenet,40,16,838.091386795044,73,11.480703928699231,65880774,41959103,50073602,30875856,59714904,50157817,10.01805569
alexnet,20,8,1413.7770562171936,200,7.068885281085968,30438865,5274085,12688378,3589253,23875799,13034824,6.741778884,,mobilenet,40,4,1397.122010231018,170,8.218364766064813,17369378,10821576,11699821,4983015,17374400,11703992,4.929570885
alexnet,20,8,1490.6475219726562,200,7.453237609863281,30438865,5274085,12688378,3589253,23875799,13034824,6.741778884,,mobilenet,40,8,1456.9852752685547,172,8.470844623654388,32529400,21748237,24974258,12622845,30647858,24909541,5.55049408
alexnet,20,8,1581.7544293403625,200,7.908772146701812,30438865,5274085,12688378,3589253,23875799,13034824,6.741778884,,mobilenet,40,16,1526.3035793304443,137,11.140902038908353,65880774,41959103,50073602,30875856,59714904,50157817,10.01805569
alexnet,20,16,1643.1831946372986,200,8.215915973186492,29588659,8022112,15361435,5710277,23346791,15368611,7.824366417,,mobilenet,40,4,1618.4247999191284,193,8.385620724969577,17369378,10821576,11699821,4983015,17374400,11703992,4.929570885
